asset_id,snapshot_date,material,diameter_mm,install_year,age_years,prior_break_count,break_within_horizon,horizon_years,street,snapshot_origin,snapshot_year,exclusion_reason
78018,2002-12-15,PVC,150.0,2011.0,-9.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
78024,2002-12-15,PVC,150.0,2011.0,-9.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
81580,2002-12-15,PVC,150.0,2014.0,-12.0,0,0,5,REX DR,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
82202,2002-12-15,CI,150.0,2005.0,-3.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
82324,2002-12-15,PVC,150.0,2014.0,-12.0,0,0,5,QUEENS BLVD,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
97196,2002-12-15,PVC,300.0,2015.0,-13.0,1,0,5,UNION ST,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
97938,2002-12-15,PVC,300.0,2012.0,-10.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
97980,2002-12-15,PVC,300.0,2012.0,-10.0,0,0,5,MILL ST,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
97984,2002-12-15,PVC,150.0,2016.0,-14.0,0,0,5,LANSDOWNE BLVD,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
98008,2002-12-15,PVC,300.0,2012.0,-10.0,0,0,5,MILL ST,negative_T_minus_H_minus_4y,2002,snapshot_before_installation
97278,2002-12-17,PVC,150.0,2014.0,-12.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_3y,2002,snapshot_before_installation
134504,2002-12-19,PVC,300.0,2017.0,-15.0,0,0,5,KRUG ST,negative_T_minus_H_minus_3y,2002,snapshot_before_installation
97148,2002-12-24,PVCO,300.0,2015.0,-13.0,1,0,5,HIGHLAND RD W,negative_T_minus_H_minus_3y,2002,snapshot_before_installation
133134,2003-01-05,PVC,150.0,2016.0,-13.0,0,0,5,VISTA CRES,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
135596,2003-01-05,PVC,150.0,2018.0,-15.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
135596,2003-01-07,PVC,150.0,2018.0,-15.0,0,0,5,SHANTZ LANE,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
133140,2003-01-08,PVC,150.0,2016.0,-13.0,1,1,5,VISTA CRES,positive_T_minus_H,2003,snapshot_before_installation
86558,2003-01-10,PVC,150.0,2010.0,-7.0,0,1,5,PLYMOUTH RD,positive_T_minus_H,2003,snapshot_before_installation
133694,2003-01-11,PVC,150.0,2015.0,-12.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
98278,2003-01-13,PVC,150.0,2016.0,-13.0,0,0,5,MARINA RD,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
134586,2003-01-14,PVC,150.0,2017.0,-14.0,0,0,5,GUELPH ST,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
134842,2003-01-14,PVC,150.0,2016.0,-13.0,1,1,5,DONLEY ST,positive_T_minus_H,2003,snapshot_before_installation
78990,2003-01-19,PVCO,300.0,2013.0,-10.0,0,0,5,BELMONT AVE W,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
133694,2003-01-24,PVC,150.0,2015.0,-12.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
133992,2003-01-24,PVC,150.0,2017.0,-14.0,0,0,5,FOURTH AVE,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
134700,2003-01-24,PVC,150.0,2017.0,-14.0,0,0,5,KARN ST,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
135086,2003-01-26,PVC,150.0,2018.0,-15.0,0,0,5,DIEPPE AVE,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
133136,2003-01-30,PVC,150.0,2016.0,-13.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
72500,2003-02-05,PVC,200.0,2005.0,-2.0,0,0,5,DOON VALLEY DR,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
97080,2003-02-10,PVC,150.0,2013.0,-10.0,0,0,5,STIRLING AVE N,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
134836,2003-02-13,PVC,150.0,2016.0,-13.0,1,0,5,KELVIN AVE,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
77416,2003-02-15,PVC,150.0,2011.0,-8.0,0,1,5,LINWOOD AVE,positive_T_minus_H,2003,snapshot_before_installation
97080,2003-02-20,PVC,150.0,2013.0,-10.0,0,0,5,STIRLING AVE N,negative_T_minus_H_minus_4y,2003,snapshot_before_installation
79054,2003-02-22,HDPE,300.0,2012.0,-9.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
76688,2003-02-24,PVC,150.0,2010.0,-7.0,1,1,5,MELROSE AVE,positive_T_minus_H,2003,snapshot_before_installation
133122,2003-03-01,PVC,150.0,2016.0,-13.0,2,1,5,PANDORA AVE N,positive_T_minus_H,2003,snapshot_before_installation
134846,2003-03-05,PVC,150.0,2016.0,-13.0,3,0,5,MEINZINGER AVE,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
134706,2003-03-10,PVC,150.0,2017.0,-14.0,0,0,5,ALICE AVE,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
134836,2003-03-11,PVC,150.0,2016.0,-13.0,1,0,5,KELVIN AVE,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
83222,2003-03-22,PVC,150.0,2008.0,-5.0,1,1,5,CLIVE RD,positive_T_minus_H,2003,snapshot_before_installation
96944,2003-03-22,PVCO,200.0,2014.0,-11.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
8490,2003-04-03,DI,300.0,2015.0,-12.0,0,1,5,COURTLAND AVE E,positive_T_minus_H,2003,snapshot_before_installation
76586,2003-04-28,PVC,200.0,2010.0,-7.0,0,0,5,LINDEN AVE,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
76586,2003-04-29,PVC,200.0,2010.0,-7.0,0,0,5,LINDEN AVE,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
78180,2003-05-27,PVC,150.0,2015.0,-12.0,1,0,5,COURTLAND AVE E,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
78180,2003-05-30,PVC,150.0,2015.0,-12.0,1,0,5,COURTLAND AVE E,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
133118,2003-08-04,PVC,150.0,2016.0,-13.0,3,0,5,GLENDALE RD,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
97472,2003-08-28,PVCO,300.0,2014.0,-11.0,0,0,5,WEBER ST W,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
134846,2003-10-10,PVC,150.0,2016.0,-13.0,3,0,5,MEINZINGER AVE,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
136120,2003-10-19,PVCO,150.0,2017.0,-14.0,0,0,5,PLEASANT AVE,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
136120,2003-10-24,PVCO,150.0,2017.0,-14.0,0,0,5,PLEASANT AVE,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
4736474,2003-10-27,PVC,300.0,2017.0,-14.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
80986,2003-11-10,PVC,150.0,2010.0,-7.0,0,0,5,WELLINGTON ST N,negative_T_minus_H_minus_1y,2003,snapshot_before_installation
133204,2003-11-20,PVCB,450.0,2017.0,-14.0,0,0,5,MANITOU DR,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
97278,2003-11-23,PVC,150.0,2014.0,-11.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
76498,2003-11-24,HDPE,200.0,2010.0,-7.0,1,1,5,GREENBROOK DR,positive_T_minus_H,2003,snapshot_before_installation
133140,2003-12-01,PVC,150.0,2016.0,-13.0,1,1,5,VISTA CRES,positive_T_minus_H,2003,snapshot_before_installation
133994,2003-12-01,PVC,150.0,2017.0,-14.0,4,1,5,FOURTH AVE,positive_T_minus_H,2003,snapshot_before_installation
135596,2003-12-01,PVC,150.0,2018.0,-15.0,0,1,5,SHANTZ LANE,positive_T_minus_H,2003,snapshot_before_installation
135600,2003-12-01,PVC,150.0,2018.0,-15.0,0,1,5,SHANTZ LANE,positive_T_minus_H,2003,snapshot_before_installation
133136,2003-12-10,PVC,150.0,2016.0,-13.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
97182,2003-12-10,PVC,150.0,2015.0,-12.0,0,0,5,UNION ST,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
135084,2003-12-15,PVC,150.0,2018.0,-15.0,0,0,5,HETT AVE,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
136126,2003-12-15,PVCO,150.0,2017.0,-14.0,0,0,5,GLEN RD,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
78018,2003-12-15,PVC,150.0,2011.0,-8.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
78024,2003-12-15,PVC,150.0,2011.0,-8.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
79000,2003-12-15,PVCO,300.0,2013.0,-10.0,1,0,5,GLASGOW ST,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
81580,2003-12-15,PVC,150.0,2014.0,-11.0,0,0,5,REX DR,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
82202,2003-12-15,CI,150.0,2005.0,-2.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
82324,2003-12-15,PVC,150.0,2014.0,-11.0,0,0,5,QUEENS BLVD,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
97196,2003-12-15,PVC,300.0,2015.0,-12.0,1,0,5,UNION ST,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
97938,2003-12-15,PVC,300.0,2012.0,-9.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
97980,2003-12-15,PVC,300.0,2012.0,-9.0,0,0,5,MILL ST,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
97984,2003-12-15,PVC,150.0,2016.0,-13.0,0,0,5,LANSDOWNE BLVD,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
98008,2003-12-15,PVC,300.0,2012.0,-9.0,0,0,5,MILL ST,negative_T_minus_H_minus_3y,2003,snapshot_before_installation
97278,2003-12-17,PVC,150.0,2014.0,-11.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
134504,2003-12-19,PVC,300.0,2017.0,-14.0,0,0,5,KRUG ST,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
97148,2003-12-24,PVCO,300.0,2015.0,-12.0,1,0,5,HIGHLAND RD W,negative_T_minus_H_minus_2y,2003,snapshot_before_installation
136126,2003-12-30,PVCO,150.0,2017.0,-14.0,0,0,5,GLEN RD,negative_T_minus_H_minus_5y,2003,snapshot_before_installation
133134,2004-01-05,PVC,150.0,2016.0,-12.0,0,0,5,VISTA CRES,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
135596,2004-01-05,PVC,150.0,2018.0,-14.0,0,1,5,SHANTZ LANE,positive_T_minus_H,2004,snapshot_before_installation
135596,2004-01-07,PVC,150.0,2018.0,-14.0,0,1,5,SHANTZ LANE,positive_T_minus_H,2004,snapshot_before_installation
133694,2004-01-11,PVC,150.0,2015.0,-11.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
98278,2004-01-13,PVC,150.0,2016.0,-12.0,0,0,5,MARINA RD,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
134586,2004-01-14,PVC,150.0,2017.0,-13.0,0,1,5,GUELPH ST,positive_T_minus_H,2004,snapshot_before_installation
78990,2004-01-19,PVCO,300.0,2013.0,-9.0,0,0,5,BELMONT AVE W,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
76686,2004-01-22,PVC,150.0,2010.0,-6.0,0,1,5,MELROSE AVE,positive_T_minus_H,2004,snapshot_before_installation
133694,2004-01-24,PVC,150.0,2015.0,-11.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
133992,2004-01-24,PVC,150.0,2017.0,-13.0,0,0,5,FOURTH AVE,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
134700,2004-01-24,PVC,150.0,2017.0,-13.0,0,0,5,KARN ST,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
134942,2004-01-25,PVC,150.0,2018.0,-14.0,1,0,5,GUELPH ST,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
135086,2004-01-26,PVC,150.0,2018.0,-14.0,0,1,5,DIEPPE AVE,positive_T_minus_H,2004,snapshot_before_installation
133136,2004-01-30,PVC,150.0,2016.0,-12.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
96914,2004-02-02,PVC,450.0,2014.0,-10.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_5y,2004,snapshot_before_installation
72500,2004-02-05,PVC,200.0,2005.0,-1.0,0,0,5,DOON VALLEY DR,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
97080,2004-02-10,PVC,150.0,2013.0,-9.0,0,0,5,STIRLING AVE N,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
134836,2004-02-13,PVC,150.0,2016.0,-12.0,1,0,5,KELVIN AVE,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
97080,2004-02-20,PVC,150.0,2013.0,-9.0,0,0,5,STIRLING AVE N,negative_T_minus_H_minus_3y,2004,snapshot_before_installation
133140,2004-02-22,PVC,150.0,2016.0,-12.0,1,1,5,VISTA CRES,positive_T_minus_H,2004,snapshot_before_installation
79054,2004-02-22,HDPE,300.0,2012.0,-8.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97312,2004-02-25,PVC,150.0,2015.0,-11.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_5y,2004,snapshot_before_installation
134846,2004-03-05,PVC,150.0,2016.0,-12.0,3,0,5,MEINZINGER AVE,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
134706,2004-03-10,PVC,150.0,2017.0,-13.0,0,1,5,ALICE AVE,positive_T_minus_H,2004,snapshot_before_installation
134836,2004-03-11,PVC,150.0,2016.0,-12.0,1,0,5,KELVIN AVE,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
135058,2004-03-17,PVC,150.0,2016.0,-12.0,0,0,5,CRESCENT ST,negative_T_minus_H_minus_5y,2004,snapshot_before_installation
96944,2004-03-22,PVCO,200.0,2014.0,-10.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
76586,2004-04-28,PVC,200.0,2010.0,-6.0,0,0,5,LINDEN AVE,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
76586,2004-04-29,PVC,200.0,2010.0,-6.0,0,0,5,LINDEN AVE,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
78180,2004-05-27,PVC,150.0,2015.0,-11.0,1,1,5,COURTLAND AVE E,positive_T_minus_H,2004,snapshot_before_installation
69383,2004-07-31,PVC,150.0,2008.0,-4.0,2,1,5,MADISON AVE S,positive_T_minus_H,2004,snapshot_before_installation
133118,2004-08-04,PVC,150.0,2016.0,-12.0,3,0,5,GLENDALE RD,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
97472,2004-08-28,PVCO,300.0,2014.0,-10.0,0,1,5,WEBER ST W,positive_T_minus_H,2004,snapshot_before_installation
134846,2004-10-10,PVC,150.0,2016.0,-12.0,3,0,5,MEINZINGER AVE,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
136120,2004-10-19,PVCO,150.0,2017.0,-13.0,0,0,5,PLEASANT AVE,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
136120,2004-10-24,PVCO,150.0,2017.0,-13.0,0,0,5,PLEASANT AVE,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
4736474,2004-10-27,PVC,300.0,2017.0,-13.0,0,1,5,GLASGOW ST,positive_T_minus_H,2004,snapshot_before_installation
80986,2004-11-10,PVC,150.0,2010.0,-6.0,0,1,5,WELLINGTON ST N,positive_T_minus_H,2004,snapshot_before_installation
133204,2004-11-20,PVCB,450.0,2017.0,-13.0,0,0,5,MANITOU DR,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
97278,2004-11-23,PVC,150.0,2014.0,-10.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
134694,2004-12-02,PVC,150.0,2017.0,-13.0,2,0,5,KARN ST,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
133136,2004-12-10,PVC,150.0,2016.0,-12.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97182,2004-12-10,PVC,150.0,2015.0,-11.0,0,0,5,UNION ST,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
135084,2004-12-15,PVC,150.0,2018.0,-14.0,0,0,5,HETT AVE,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
136126,2004-12-15,PVCO,150.0,2017.0,-13.0,0,0,5,GLEN RD,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
78018,2004-12-15,PVC,150.0,2011.0,-7.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
78024,2004-12-15,PVC,150.0,2011.0,-7.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
79000,2004-12-15,PVCO,300.0,2013.0,-9.0,1,0,5,GLASGOW ST,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
81580,2004-12-15,PVC,150.0,2014.0,-10.0,0,0,5,REX DR,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
82202,2004-12-15,CI,150.0,2005.0,-1.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
82324,2004-12-15,PVC,150.0,2014.0,-10.0,0,0,5,QUEENS BLVD,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97196,2004-12-15,PVC,300.0,2015.0,-11.0,1,0,5,UNION ST,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97938,2004-12-15,PVC,300.0,2012.0,-8.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97980,2004-12-15,PVC,300.0,2012.0,-8.0,0,0,5,MILL ST,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97984,2004-12-15,PVC,150.0,2016.0,-12.0,0,0,5,LANSDOWNE BLVD,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
98008,2004-12-15,PVC,300.0,2012.0,-8.0,0,0,5,MILL ST,negative_T_minus_H_minus_2y,2004,snapshot_before_installation
97278,2004-12-17,PVC,150.0,2014.0,-10.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
134504,2004-12-19,PVC,300.0,2017.0,-13.0,0,0,5,KRUG ST,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
97148,2004-12-24,PVCO,300.0,2015.0,-11.0,1,0,5,HIGHLAND RD W,negative_T_minus_H_minus_1y,2004,snapshot_before_installation
136126,2004-12-30,PVCO,150.0,2017.0,-13.0,0,0,5,GLEN RD,negative_T_minus_H_minus_4y,2004,snapshot_before_installation
97190,2005-01-04,PVC,300.0,2015.0,-10.0,1,0,5,UNION ST,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
133134,2005-01-05,PVC,150.0,2016.0,-11.0,0,0,5,VISTA CRES,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
133694,2005-01-11,PVC,150.0,2015.0,-10.0,0,0,5,SIEBERT AVE,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
98278,2005-01-13,PVC,150.0,2016.0,-11.0,0,0,5,MARINA RD,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
78990,2005-01-19,PVCO,300.0,2013.0,-8.0,0,1,5,BELMONT AVE W,positive_T_minus_H,2005,snapshot_before_installation
133694,2005-01-24,PVC,150.0,2015.0,-10.0,0,1,5,SIEBERT AVE,positive_T_minus_H,2005,snapshot_before_installation
133992,2005-01-24,PVC,150.0,2017.0,-12.0,0,1,5,FOURTH AVE,positive_T_minus_H,2005,snapshot_before_installation
134700,2005-01-24,PVC,150.0,2017.0,-12.0,0,0,5,KARN ST,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
134942,2005-01-25,PVC,150.0,2018.0,-13.0,1,0,5,GUELPH ST,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
133136,2005-01-30,PVC,150.0,2016.0,-11.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
96914,2005-02-02,PVC,450.0,2014.0,-9.0,0,0,5,GLASGOW ST,negative_T_minus_H_minus_4y,2005,snapshot_before_installation
97080,2005-02-10,PVC,150.0,2013.0,-8.0,0,0,5,STIRLING AVE N,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
134836,2005-02-13,PVC,150.0,2016.0,-11.0,1,0,5,KELVIN AVE,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
135094,2005-02-16,PVC,150.0,2018.0,-13.0,0,0,5,ST VINCENT ST,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
97080,2005-02-20,PVC,150.0,2013.0,-8.0,0,0,5,STIRLING AVE N,negative_T_minus_H_minus_2y,2005,snapshot_before_installation
79054,2005-02-22,HDPE,300.0,2012.0,-7.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
98420,2005-02-23,PVCO,150.0,2014.0,-9.0,0,0,5,MERNER AVE,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
97312,2005-02-25,PVC,150.0,2015.0,-10.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_4y,2005,snapshot_before_installation
133956,2005-02-26,PVC,150.0,2016.0,-11.0,1,0,5,DUMFRIES AVE,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
98420,2005-02-27,PVCO,150.0,2014.0,-9.0,0,0,5,MERNER AVE,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
134846,2005-03-05,PVC,150.0,2016.0,-11.0,3,0,5,MEINZINGER AVE,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
133118,2005-03-07,PVC,150.0,2016.0,-11.0,3,0,5,GLENDALE RD,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
134836,2005-03-11,PVC,150.0,2016.0,-11.0,1,0,5,KELVIN AVE,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
134920,2005-03-12,PVCO,300.0,2017.0,-12.0,1,0,5,KEHL ST,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
81288,2005-03-14,DI,300.0,2016.0,-11.0,0,0,5,SHIRLEY AVE,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
135058,2005-03-17,PVC,150.0,2016.0,-11.0,0,0,5,CRESCENT ST,negative_T_minus_H_minus_4y,2005,snapshot_before_installation
96944,2005-03-22,PVCO,200.0,2014.0,-9.0,0,1,5,GLASGOW ST,positive_T_minus_H,2005,snapshot_before_installation
134402,2005-04-23,PVC,300.0,2016.0,-11.0,0,0,5,BREITHAUPT ST,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
97132,2005-04-23,PVCO,300.0,2015.0,-10.0,0,0,5,HIGHLAND RD W,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
76586,2005-04-28,PVC,200.0,2010.0,-5.0,0,1,5,LINDEN AVE,positive_T_minus_H,2005,snapshot_before_installation
76586,2005-04-29,PVC,200.0,2010.0,-5.0,0,1,5,LINDEN AVE,positive_T_minus_H,2005,snapshot_before_installation
78180,2005-05-30,PVC,150.0,2015.0,-10.0,1,1,5,COURTLAND AVE E,positive_T_minus_H,2005,snapshot_before_installation
136122,2005-07-12,PVCO,150.0,2017.0,-12.0,0,1,5,BINSCARTH RD,positive_T_minus_H,2005,snapshot_before_installation
81288,2005-07-23,DI,300.0,2016.0,-11.0,0,0,5,SHIRLEY AVE,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
133118,2005-08-04,PVC,150.0,2016.0,-11.0,3,1,5,GLENDALE RD,positive_T_minus_H,2005,snapshot_before_installation
134134,2005-09-06,PVC,300.0,2014.0,-9.0,0,0,5,ONTARIO ST S,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
134846,2005-10-10,PVC,150.0,2016.0,-11.0,3,0,5,MEINZINGER AVE,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
136120,2005-10-19,PVCO,150.0,2017.0,-12.0,0,1,5,PLEASANT AVE,positive_T_minus_H,2005,snapshot_before_installation
136120,2005-10-24,PVCO,150.0,2017.0,-12.0,0,1,5,PLEASANT AVE,positive_T_minus_H,2005,snapshot_before_installation
133204,2005-11-20,PVCB,450.0,2017.0,-12.0,0,0,5,MANITOU DR,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
97278,2005-11-23,PVC,150.0,2014.0,-9.0,0,0,5,BRIDGE ST E,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
134694,2005-11-30,PVC,150.0,2017.0,-12.0,2,0,5,KARN ST,negative_T_minus_H_minus_5y,2005,snapshot_before_installation
134694,2005-12-02,PVC,150.0,2017.0,-12.0,2,0,5,KARN ST,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
133136,2005-12-10,PVC,150.0,2016.0,-11.0,0,0,5,LAKESIDE DR,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
97182,2005-12-10,PVC,150.0,2015.0,-10.0,0,0,5,UNION ST,negative_T_minus_H_minus_3y,2005,snapshot_before_installation
135084,2005-12-15,PVC,150.0,2018.0,-13.0,0,0,5,HETT AVE,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
136126,2005-12-15,PVCO,150.0,2017.0,-12.0,0,0,5,GLEN RD,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
78018,2005-12-15,PVC,150.0,2011.0,-6.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
78024,2005-12-15,PVC,150.0,2011.0,-6.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
79000,2005-12-15,PVCO,300.0,2013.0,-8.0,1,0,5,GLASGOW ST,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
81580,2005-12-15,PVC,150.0,2014.0,-9.0,0,0,5,REX DR,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
82324,2005-12-15,PVC,150.0,2014.0,-9.0,0,0,5,QUEENS BLVD,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
97196,2005-12-15,PVC,300.0,2015.0,-10.0,1,0,5,UNION ST,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
97938,2005-12-15,PVC,300.0,2012.0,-7.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
97980,2005-12-15,PVC,300.0,2012.0,-7.0,0,0,5,MILL ST,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
97984,2005-12-15,PVC,150.0,2016.0,-11.0,0,0,5,LANSDOWNE BLVD,negative_T_minus_H_minus_1y,2005,snapshot_before_installation
